ImageName,Bicycle,Bridge,Bus,Car,Chimney,Crosswalk,Hydrant,Motorcycle,Other,Palm,Stair,Traffic Light
06336.png,-0.19117163,-0.85026103,0.17840557,3.775972,-0.46964338,-0.4257515,-0.468754,-0.41093105,0.17564505,-0.46182612,-0.3099647,-1.1734657
06337.png,0.5205258,-0.7140117,-0.52201986,0.17694649,0.57910335,-0.13020448,-0.3177734,-0.93490875,2.4329178,-0.49428928,1.8646969,-0.57253987
06338.png,-0.58712935,-1.4097228,-1.161687,0.26207754,-0.8147093,0.23691392,-0.5456237,-1.5610988,0.8185804,-0.50833416,-1.1494026,3.9922535
06339.png,-0.461379,-0.6930728,0.044422485,4.2621136,-0.79037684,0.27352434,-0.6985289,-0.6423702,-0.19997397,-0.37283364,-0.970826,-1.3299053
06340.png,-0.61824685,-1.3419863,-1.0808867,2.3804789,-0.45370013,-0.7698747,-1.537766,-0.91848356,0.7794385,2.9317942,-0.9609398,0.15035087
06341.png,-0.056915835,-1.0273383,-0.6004307,-0.9749137,-0.7099668,4.3085732,-0.06261993,-0.28168243,0.03691615,-0.84971863,0.073130466,-0.68550944
06342.png,-0.4737295,-0.43537584,4.1952777,-0.47892416,-0.45643342,-0.5803409,-0.75278866,-0.43163085,0.40972567,-0.74760956,-0.2138544,-0.4796343
06343.png,-0.7093298,-0.16613993,4.816053,-0.42778826,-0.16016018,-1.3056605,-0.83313626,-0.80742013,1.0871619,-0.84709555,-0.46195942,-0.7563831
06344.png,-0.44436195,-0.7290559,3.7333624,1.5186362,-0.8514091,-0.38707167,-0.7412233,-0.32164535,-0.34554797,-0.7602762,-0.6021774,-1.055407
06345.png,0.5074079,-0.48415998,-0.6649915,0.69506615,0.077704564,-0.63806975,-1.3930981,-0.09971829,0.58109117,-0.493206,4.144406,-0.813555
06346.png,-0.034880884,-0.88766193,-0.95330423,0.57647943,-0.57289535,0.78139746,0.36607212,-1.3128433,2.8123927,-0.52244943,-1.1054662,-0.0966433
06347.png,0.01195617,-1.1954218,-0.9562157,2.263284,-0.4813693,0.5804271,-1.0244377,-0.14605293,0.33759147,-0.9034129,2.7044864,-1.1994352
06348.png,-0.486985,-0.33035982,4.27804,-0.069955684,-0.32784945,-1.0279751,-0.7534939,-0.59805727,0.63413215,-0.7401407,-0.69438314,-0.66177773
06349.png,-0.8190987,-1.0396476,-0.28919697,2.9827724,-1.5322015,0.119167015,-0.5936905,-1.4694889,1.1864824,-0.76609474,-1.172164,0.06246142
06350.png,4.369104,-0.9276367,-1.129266,-0.6756467,0.041544124,-0.5518642,0.24635577,1.1930203,-0.19822595,-0.08268863,-0.02460859,-0.3522925
06351.png,-0.7668145,-1.1211716,-1.291775,0.6810695,0.31577843,-1.6227198,-0.782843,-1.6407303,2.6002417,2.9058924,-0.9418119,1.051764
06352.png,-0.13145256,-0.9415562,-0.86661494,-1.2724159,0.73441464,-0.7249394,5.432395,-0.6081265,-0.39071482,-0.15128163,-0.27079818,-0.89506006
06353.png,-0.8803744,-0.35850364,4.3931026,-0.17409937,-0.85780966,-0.88566333,-0.4064001,-1.0888276,1.3729166,-1.355959,-0.6033414,-0.278998
06354.png,-0.42743015,-0.88059235,-0.55806696,-0.25244313,3.5983803,-1.0044526,0.038784176,-0.56167805,0.8288306,1.6074774,-0.084409684,-0.46949098
06355.png,-0.07851368,-1.2053069,-0.61708987,-0.13278407,-0.76355493,4.4145308,-0.43902814,-0.02399493,-0.07872929,-0.8172699,-0.1899811,-1.0966092
06356.png,-0.84371525,-0.76347286,2.4874535,2.0802405,-0.7369308,-1.0593964,-0.49488613,-1.0462232,0.8721578,-0.75893646,-1.2132183,-0.91164297
06357.png,-0.9595846,2.197191,-0.63201267,3.1265879,-1.1164412,-0.022740953,-0.92657006,-1.1589209,0.37104192,-1.2561646,-1.0816538,-1.0486977
06358.png,0.6424482,-1.4553316,-0.76761794,3.1553526,-1.2351851,1.1787095,-1.4220545,-0.8878127,0.84487796,-1.139611,-1.2614855,-0.36184633
06359.png,-0.89546174,-0.35770655,-0.5441904,1.8721576,-0.8875627,-0.70242655,-0.96407855,-1.9980067,2.8941183,-0.29265234,-1.4841075,0.61918616
06360.png,-1.2668185,-0.86704814,2.4878469,2.7926722,-0.9604813,-1.1193231,-0.18933457,-1.4456453,1.0526001,-1.0344787,-0.96957135,-0.31525272
06361.png,-0.74554956,-1.3041179,-1.5313005,1.302475,-1.2976722,2.3464415,-1.1135461,-1.6970397,2.167332,-0.9104565,-1.4435912,0.03791041
06362.png,-0.4008825,-0.6997533,4.1763077,0.9415887,-0.6935688,-0.80456203,-0.96942914,-0.40742803,0.056674525,-0.58942676,-0.80099016,-0.8287996
06363.png,0.36554116,-0.49112502,-0.34984863,-0.95499563,0.44823575,-0.77378774,5.0908775,-0.38576758,-0.52259785,-0.121861555,-0.0050563663,-0.49536827
06364.png,-0.614999,0.19394958,-0.95456135,0.80113447,0.052136794,-0.44243762,-0.23128086,-1.4868894,3.3839693,0.08867111,-1.3305864,-0.4847627
06365.png,-0.48232472,-1.3777713,-0.44634467,4.048829,-1.0368345,0.19564103,-0.93134964,-0.36345124,-0.118596375,-0.29472697,-0.6673619,-1.2286881
06366.png,-0.304021,-0.9439695,-1.1112225,-0.05671083,0.054308638,-0.97159696,-0.48715037,-0.9886984,1.6694274,3.8880699,-0.5041007,0.4915886
06367.png,-0.9886203,-0.6277213,-0.37273037,3.5602665,-1.0220599,-0.5355996,-0.88247865,-1.1693478,1.2258791,-0.7929672,-1.5023549,0.32512
06368.png,-0.75190836,-1.1270336,-0.15661678,3.828473,-1.2374147,0.6981421,-0.73724234,-0.6462718,-0.012733534,-0.84895194,-1.1700864,-0.93271565
06369.png,-0.8748931,-0.89014363,-0.24878153,3.7269483,-0.79704857,0.09197445,-1.1372974,-0.72306335,-0.29120624,1.9386046,-1.0772723,-1.0960935
06370.png,-0.95892453,-0.93701386,-0.45728695,1.9223771,-1.0086442,-0.57808906,-1.3229998,-1.7929628,2.0873961,0.49614477,-1.5034302,1.0832393
06371.png,-0.50472665,-0.7236464,0.31411314,3.9258816,-0.8648339,-0.1133292,-0.44824612,-0.2602854,-0.28597817,-0.26834318,-0.6581577,-1.1852663
06372.png,-0.3493413,-0.93970996,-0.219041,3.9292731,-1.045526,0.41134235,-0.7183517,-0.25030485,0.19786541,-0.5609321,-0.7757065,-1.3420366
06373.png,-0.2213524,-0.71051824,-0.3337161,-0.93645287,0.20156653,-0.6804184,4.7444963,-0.7793821,-0.3052653,-0.1544702,-0.38765395,-0.48845896
06374.png,-0.49911726,-0.44675896,4.564871,-0.19740847,-0.48349664,-0.44752684,-0.8008299,-0.63721013,0.52207935,-0.8269085,-0.47543532,-0.6894944
06375.png,-0.4362769,-1.521528,-0.808957,-0.0041701198,-0.9858736,3.770797,-0.8001351,-0.7438177,0.80227095,-1.0554342,-0.45324436,0.36797422
06376.png,0.5606616,-1.2214684,-0.72847646,1.9233403,-0.93053234,-0.06366879,-0.9099182,0.27171147,-0.7407474,3.066903,-0.6859039,-1.4126331
06377.png,2.7926552,-1.2236369,-1.8405768,-0.52220523,-0.1317116,-0.11608641,2.3469052,0.67818975,0.48454368,-0.43855113,-0.50283635,-0.66878706
06378.png,-0.400405,-0.51847494,4.449504,0.07480396,-0.5811324,-0.39786547,-0.80273676,-0.31148306,-0.07357104,-0.80543125,-0.26217186,-0.7378839
06379.png,-0.44543338,-1.0113304,-0.39909637,0.037121557,0.06439678,-0.67225295,-0.89909554,-0.45266718,0.18009451,3.8434525,-0.8269501,0.21432863
06380.png,-1.0329423,-0.33206803,-0.75842124,1.4323974,-0.094569474,-1.5671654,-0.7718322,-1.8863325,3.451086,0.81290364,-1.2801702,0.6417766
06381.png,-1.1317769,-1.0570416,0.041720115,4.02083,-1.005005,-0.5156311,-1.0067174,-0.963112,1.0955865,-0.39624196,-1.1992733,-0.37487468
06382.png,0.11368936,-0.52429307,-1.203275,-0.40628892,-0.48983115,-0.72909844,-0.106936574,-1.3588322,3.3636248,0.7352352,0.16911416,-0.34497482
06383.png,-0.65937996,-0.3674686,-1.3812858,1.5474529,-0.7681676,0.3096498,-0.98153985,-1.643224,1.8876067,-1.631474,-1.2880263,1.0975926
06384.png,4.7500014,-0.8198705,-0.53672993,-0.76423687,-0.24330671,-0.7108953,-0.34964642,1.6535525,-0.39638242,0.10026125,-0.050216794,-0.50720835
06385.png,0.31104696,-0.8024498,-0.82272613,-0.40226075,-0.35470855,0.40252942,-0.87545335,-0.59950477,1.5812495,-1.1370416,3.0393386,-0.42549467
06386.png,-0.75080884,-1.709086,-0.91627276,1.378118,-0.89280784,2.4471054,-1.192286,-1.3812823,0.78020716,-1.1562263,-0.76644963,0.79233193
06387.png,-0.8432612,-0.44476947,0.1859128,3.719273,-0.5620034,-0.9112226,-0.97304934,-0.72392046,0.91430306,0.5773258,-0.73877954,-1.4608853
06388.png,4.842428,-0.8232,-0.43220797,-0.4872859,-0.08641741,-0.4216693,-0.27163237,0.46297985,-0.080669455,-0.22865081,-0.06006351,-0.19748068
06389.png,-0.8122089,-0.30783716,-0.63300866,1.9640694,-0.6751553,-0.87105536,-0.5432231,-1.8162115,2.7636359,0.05570814,-1.4338961,0.24575818
06390.png,-0.23549426,-0.89778614,-0.45174953,0.08903202,0.45855412,-0.40858164,-0.15293515,-0.33804196,-0.7393885,4.024824,0.23646612,-0.810534
06391.png,-0.077678144,-1.1270273,-0.5262415,-0.89028066,-0.65814245,4.159266,-0.41532844,-0.14811108,0.034309268,-0.82484585,0.047891065,-0.7201624
06392.png,-0.25156075,-1.3950607,-0.6368551,-0.43110546,-0.9329245,4.2575936,-0.562423,-0.2249428,-0.060104012,-0.85004795,-0.17977595,-0.5197643
06393.png,-1.218827,-0.97174597,-0.84801954,2.3296194,-0.8286376,-0.39298338,-1.3276209,-1.3607342,0.5840278,2.6342874,-1.4750243,0.13099718
06394.png,-0.21429598,-0.34257603,-0.1888401,-1.0366602,0.9908751,-0.38264427,4.8231187,-0.46500963,-0.17501774,-0.012750894,-0.23239645,-1.0431805
06395.png,4.766983,-0.827513,-0.84423226,-0.6805175,-0.34574085,0.13747631,-0.30137056,1.1502581,-0.60147977,-0.2375114,-0.34831548,-0.20968354
06396.png,-0.08758819,-0.884295,-0.6155465,-1.3963332,-0.45354888,4.475679,-0.11762964,-0.5117792,0.1898629,-0.80286175,0.30649164,-0.60747
06397.png,4.6564484,-0.67078644,-0.34194016,-0.5647903,-0.15223265,-0.24720243,0.032890335,0.29895553,-0.07215171,-0.28231514,-0.26477766,-0.085942686
06398.png,-0.22496006,-1.0362699,-0.60605145,-1.2101927,-0.51073825,4.2950535,-0.15543453,-0.199431,0.30708706,-0.8713959,0.07792236,-0.68619615
06399.png,-0.74700826,-0.8140548,-0.46819907,3.9129534,-0.93654394,-0.0018696263,-0.8699879,-1.0201663,0.8596402,-0.009378105,-0.9689831,-1.1264943
06400.png,-0.12382533,-0.6097301,-0.6734768,0.92045414,-0.59310436,-0.25626534,-0.51897246,-1.5966495,3.0695992,-0.2592754,0.1408754,-0.13431716
06401.png,-0.7687493,-0.6960814,-0.61285806,0.2523356,0.07608615,-0.86480266,-0.6053834,-0.77737814,0.32410246,3.9234548,-0.5501689,-0.35280535
06402.png,-1.42998,-0.9082594,0.65474176,3.9506974,-1.3134447,-1.289543,-1.3826766,-1.1704979,1.5880316,-0.12000528,-1.2196289,-0.049844936
06403.png,-0.3871159,-0.6772264,3.8959994,1.2693492,-0.7733653,-0.6328414,-0.74203897,-0.23382889,-0.20368358,-1.0868075,-0.65345263,-0.8230392
06404.png,-0.89006025,-0.84180975,-0.4499879,-0.07475539,3.8217566,-1.0385475,-0.031152084,-1.0728388,2.925227,-0.27067673,-0.4832762,-0.08877094
06405.png,-0.27294436,-0.43427622,-0.2980136,-0.8845605,0.5129311,-0.49527836,4.9056187,-0.46289513,-0.53839064,-0.13313901,-0.21326697,-0.8163109
06406.png,-0.57756704,-1.122762,-1.2700474,3.786319,-0.9369016,0.47445273,-0.62666714,-1.0508829,0.89866996,0.34295088,-0.5860452,-1.0098449
06407.png,-0.13417447,-1.1194785,-0.6332383,-1.1592947,-0.75103843,4.248312,-0.23353137,-0.31077865,0.706873,-1.0702206,0.2694745,-0.64960194
06408.png,0.11442986,-0.36400843,-0.34117547,-0.74202573,0.08102515,-0.84738326,4.597319,-0.51319224,-0.7313209,-0.25885367,-0.20066422,-0.97182024
06409.png,-0.58893335,-0.9492325,0.30173346,4.191777,-0.6452137,0.37080288,-0.6213381,-0.25264606,-0.4049572,-0.6986535,-0.58614475,-1.3674711
06410.png,-0.1390496,-0.42268693,-0.055222277,-0.82677704,0.53233314,-0.65300304,4.591793,-0.6791698,-0.60376453,-0.23187993,-0.06048263,-0.71148825
06411.png,0.06526193,-1.0645536,-0.704375,-0.83826536,-0.58675927,4.2659054,-0.37849522,-0.34264138,0.24722941,-0.8888595,0.044145346,-0.71239674
06412.png,-0.5522888,-0.94512874,0.020775504,2.3892868,-0.64995784,0.2238346,-0.9407244,-0.2985739,-1.0458772,3.2589433,-0.5687748,-1.1885289
06413.png,-0.506608,-0.5989727,4.2432857,0.6892492,-0.5005515,-1.1257342,-0.9299315,-0.378964,0.1951929,-0.7470792,-0.59865296,-0.6995683
06414.png,-0.2735814,-0.24674237,4.426842,0.27360904,-0.5467478,-0.69858885,-0.84475076,-0.22477588,-0.006789647,-0.9336949,-0.5320159,-0.99638826
06415.png,-0.8153321,-0.7515696,0.0012799948,1.1214701,-0.46317932,-0.43445033,-0.9032596,-1.4420445,2.9748735,0.056239836,-0.8545735,0.65489626
06416.png,-0.37816483,-1.2438271,0.36284778,4.3658824,-0.90030086,-0.1347874,-0.714622,-0.17345479,-0.29500878,-0.71016264,-0.90975,-1.3352957
06417.png,0.15848096,-0.6453711,-0.5450105,-0.938701,-0.13250753,-0.5309868,4.7792206,-0.63874584,-0.75840306,-0.098495275,-0.1986283,-0.84551394
06418.png,-0.6176142,-0.5622419,1.1004112,3.5261943,-0.86244184,-0.24271142,-0.7878676,-0.93513733,-0.01659396,-1.0686436,-1.2919083,-0.49135125
06419.png,-0.105005294,-0.9344679,-0.43959975,0.82263684,0.8161148,-0.9042263,-1.0204177,-0.5308707,1.7479496,-0.28662434,2.5545084,-1.0460416
06420.png,-0.41912064,-1.0019577,0.11603166,3.7705512,-0.703338,0.07236173,-0.3593053,-0.36925864,-0.42575663,-0.6870131,-0.9017333,-1.1121408
06421.png,0.08669044,-0.9579078,-0.64266336,0.095537245,0.07467306,-0.50193894,-0.98927057,-0.5475735,-0.044399858,4.40715,-0.13818151,0.022612393
06422.png,-0.35598922,-0.63813317,-0.36221406,-0.9011791,0.5448153,-0.36014917,4.5294104,-0.8492379,-0.33269924,-0.1774699,-0.20801099,-0.577731
06423.png,-0.3697774,-0.8858885,-0.2910921,0.29480782,0.3706493,-0.47001663,-0.81709576,-0.5678719,-0.8554853,4.1193943,-0.18426923,-0.053522706
06424.png,-0.47442493,-0.76068234,-0.41351414,1.1922748,-0.42789733,0.0816852,-0.94158787,-1.6647274,2.8493395,-0.73458886,-1.1263559,1.0362039
06425.png,-0.5681852,-0.90497303,-1.6830232,0.54068184,-0.71575874,-0.5078227,-0.3691445,-1.428232,0.41566288,4.800006,-0.7639681,-0.5338435
06426.png,-0.4304499,-1.5386672,-1.0682902,0.94511414,-0.69731474,0.27328974,-0.6684091,-1.0190618,2.4162462,2.4787095,-0.46139494,-0.7756751
06427.png,-0.4408383,-0.8810053,0.04471664,4.2970037,-0.7779472,0.37933555,-0.6819421,-0.36649382,-0.12511915,-0.5118842,-0.6450368,-1.4279069
06428.png,-0.94819784,-0.7147688,-1.0280223,0.6580198,0.12816073,-1.432663,-0.967126,-1.5564195,2.4135635,2.5978594,-1.5159342,0.5701153
06429.png,-1.044603,-1.5675147,-0.33760723,1.429432,0.74082625,-1.7469726,0.49419224,-1.2451211,1.1242199,2.4886627,-0.83000535,0.40846124
06430.png,-0.48739517,-0.4330555,-0.95224655,1.1603639,-0.05674532,-0.60909116,-0.4271875,-1.7132574,4.0843353,0.58216184,-0.8756273,0.67456776
06431.png,-0.39290196,-0.12479015,-1.2899566,0.47567147,1.1414722,-1.5541219,-0.48309842,-1.6189315,3.0669112,0.21153304,-0.9134824,0.7313129
06432.png,-0.6341497,-0.78181714,-1.4182876,3.1526167,-1.0380433,1.8583723,-0.96251917,-0.99931693,0.61986697,-1.0208277,-0.7714336,-0.9606657
06433.png,-0.6062714,-1.6328077,-0.854306,0.16706875,-1.0017638,0.12147133,-0.95037735,-1.451076,0.4850735,-0.8904734,-1.1307102,4.1312776
06434.png,-0.4313088,-1.1734806,-1.0652374,3.1470084,-0.8618201,2.2122376,-1.0362263,-0.20049895,-0.32675588,-0.9363973,-0.0034469888,-1.5914559
06435.png,-0.4996634,-1.0533134,-0.7747673,0.19299977,0.22360507,-0.93842757,-0.36519155,-0.85155153,-0.033326104,3.696052,-0.49847257,0.051302314
06436.png,-1.046767,3.4602082,-1.4397433,0.9095554,0.13258556,-0.3232164,-0.6369537,-1.0489312,1.9762208,-1.2610389,0.1741677,-0.9948551
06437.png,-0.21908906,-1.4462042,-1.0049187,-0.6740554,-0.0049360693,-0.31505203,1.7248312,-1.5041202,0.6629473,-0.7020624,-0.4765495,2.7441785
06438.png,0.048971757,-1.1835333,-0.61474246,-0.9278698,-0.7397411,4.1302056,-0.40290552,-0.21920814,0.4442644,-1.1829836,-0.31799033,-0.12131587
06439.png,0.023581684,-0.9874958,-0.6449579,-0.71682876,-0.5213369,4.294983,-0.32093793,-0.021090508,0.11570001,-0.7475063,0.26296264,-0.8465154
06440.png,-0.6602425,-0.95335436,-0.16693945,4.327139,-0.8501578,0.5743183,-0.8281479,-0.40924156,-0.40273216,-0.6050458,-0.930335,-1.282163
06441.png,-0.32608607,-0.10434157,4.2451425,0.21050328,-0.5296686,-0.97219646,-0.82244843,-0.47174248,0.3345732,-0.7371576,-0.66489875,-0.73199195
06442.png,-0.19960873,-1.0849167,-0.4852419,-1.014573,-0.6726164,4.297831,-0.1795775,-0.24020112,0.2914117,-0.93002784,-0.16476542,-0.7064253
06443.png,-0.6973267,-0.5690584,-1.2244252,0.7479863,-0.089417964,-1.669514,-0.7456363,-1.4648794,2.2613654,3.3044617,-1.0587891,0.49828362
06444.png,4.882755,-0.74521637,-0.4785717,-0.7004044,-0.032131553,-0.7165357,-0.47568795,1.223053,-0.24278937,0.28658664,-0.17531045,-0.17213394
06445.png,0.029405043,-1.0180004,-0.55774987,-1.04758,-0.6530826,4.33834,-0.2581345,-0.15994914,0.026225857,-0.805627,0.1455072,-0.56591856
06446.png,-1.1533794,-0.9170592,0.053955868,0.9955328,0.4662759,-1.5697671,-0.5938874,-1.6073842,2.8384778,0.583637,-1.2716095,1.5478336
06447.png,-0.09384525,-1.1382713,-0.61843276,-0.66248757,-0.72501457,4.273015,-0.503824,-0.3350826,0.20569414,-0.8141443,0.007061444,-0.7198533
06448.png,-0.2261815,-0.123818755,-0.8753342,-1.5105883,-0.211672,-0.9576689,5.94876,-0.77883995,-0.08334614,-0.4439385,-0.4788928,-0.38453838
06449.png,-0.18616351,-0.88216436,-0.6460332,-0.19914772,-0.1040619,-0.04901051,-0.2788645,-0.38790283,-0.2221841,4.2509813,0.0815896,-0.4144846
06450.png,-0.8739813,-1.1288161,1.5726144,2.3559866,-0.9366498,-0.6315278,-1.3400186,-1.0783634,1.5034916,-0.52549547,-0.7219076,-0.39877173
06451.png,-1.0728631,-1.1898065,-0.6610523,3.5617585,-0.8426901,-0.5751673,-1.6988901,-1.294532,0.66118276,1.4196974,-1.1011659,0.05773168
06452.png,-0.79328763,-1.1721127,-0.924489,3.4775295,-1.2654536,0.6562353,-1.700679,-1.1247443,0.22782835,-0.91165257,-1.3547075,1.092891
06453.png,-0.7239819,-0.3646851,4.5990314,-0.043807805,-0.4168558,-0.9581387,-0.71850395,-0.83414865,0.9756356,-0.8331948,-0.5248444,-0.5654596
06454.png,0.858554,-0.8891318,-0.9644065,-0.71570563,-0.053569764,0.39095598,0.77290094,-0.7957921,1.8149589,-0.676299,-0.52338445,0.83519256
06455.png,-0.08555916,-0.9388747,-0.59699667,-1.1870712,-0.5487652,4.329051,-0.32704532,-0.14664592,0.16993311,-0.7555054,0.16818954,-0.6147934
06456.png,-0.54337394,3.2763646,-1.2358882,-0.20451751,-0.2255567,0.52066356,-0.4352461,-1.543424,2.2792826,-1.1168542,-0.09157339,-0.7759192
06457.png,-1.0419445,-1.0755633,-0.34091252,3.6372657,-1.1464486,0.32745498,-1.2793041,-1.00899,0.28052273,-0.7844057,-1.448895,1.0319548
06458.png,-0.7351907,-1.4302841,-0.69240785,2.9906473,-0.9600192,0.53723776,-1.5257722,-1.186494,0.5112964,-0.111779444,-1.188223,0.7097613
06459.png,4.3676944,-0.9631602,-0.941286,-0.20720652,-0.5092882,-0.2662487,-0.3348623,0.86608756,0.5690268,-0.31606755,-0.48835856,-0.29471213
06460.png,-0.856046,-0.15711361,-0.08349213,0.3685708,0.30517083,-0.7059672,-0.8246121,-0.16624956,0.16008808,4.1344056,0.028618727,-1.0967387
06461.png,-1.3156447,-0.47025895,-0.56250525,2.8087883,-0.92610574,-0.87123156,-1.4798511,-1.6908276,2.109537,0.85284185,-1.7769892,0.2903961
06462.png,-0.39250353,-0.74893,-1.0684967,-0.9101298,0.8151931,-0.46501,4.0113516,-1.5156919,1.030759,-0.6786568,-0.34617043,-0.627948
06463.png,-0.37775773,-1.5940007,-1.3341208,2.977334,-1.4139346,-0.015518501,-0.84383863,-1.4597782,1.1280918,0.053836778,-1.2317916,0.0808155
06464.png,-0.1969176,-1.1595643,-1.2449536,0.18864596,-0.20838839,3.539649,-0.43571582,-1.0386548,2.484686,-0.70531815,-0.118211545,-0.9759915
06465.png,4.669518,-1.0522795,-0.15147313,-0.47902924,-0.009862274,-0.912948,-0.4580739,0.74889946,-0.15873045,0.030864917,-0.20271134,-0.22525568
06466.png,0.13514885,-1.074571,-0.6391775,-0.93604374,-0.637097,4.377874,-0.33136833,-0.034647055,0.19758989,-0.8122574,0.14908108,-0.7606567
06467.png,-1.0641667,-0.054945163,-0.49147463,2.0866537,-1.1944795,-0.692884,-1.1756899,-1.9620959,2.2393994,-0.32290047,-1.710063,1.0638669
06468.png,0.06601246,-0.9384069,-0.546295,-0.79422325,-0.5379441,4.271752,-0.18565297,-0.10035266,0.36700314,-0.9198822,0.009736218,-0.6484678
06469.png,-0.121861555,-0.7883758,-0.086266816,3.930718,-0.86457634,-0.30087554,-0.8161984,-0.28773355,-0.101494,-0.07545063,-0.6487038,-1.2881687
06470.png,-0.37456918,-0.11599286,-0.47670996,0.0012545139,0.034179226,-0.91444814,-0.11049412,-0.99885976,2.4470034,1.2414666,-0.76546353,0.06571059
06471.png,-0.38602728,-0.62168187,-0.4193311,-0.82185155,1.1407344,-0.28900045,4.394143,-0.7814413,-0.47199833,-0.4752639,-0.09329503,-0.7822683
06472.png,-0.2077377,-1.0660671,-0.52936363,-1.0678978,-0.67054534,4.5260506,-0.4793299,-0.13135085,0.30680436,-0.89277035,0.121158525,-0.5959014
06473.png,5.0768723,-0.7700377,-0.55296135,-0.65491354,-0.07422359,-0.48022187,-0.16859975,0.6165031,-0.14232814,-0.17176378,-0.04204218,-0.0669657
06474.png,-0.7539314,-0.16781205,-0.7742594,1.3394946,-0.74537313,-1.1744704,-0.7980397,-2.0354023,3.5475564,0.35550225,-1.3631768,0.73734957
06475.png,-0.49260724,-1.1011665,-0.7709551,0.5987525,-0.24460301,-0.59464335,-1.1502292,-0.6871077,0.091548815,4.6187534,-0.61210465,-0.028599203
06476.png,-1.0198855,0.30678844,-0.52481496,1.2150618,1.0552623,-0.80763745,-0.12768273,-1.5591803,3.2763977,-1.0145973,-1.3905278,-0.073673815
06477.png,0.664521,-0.9304507,-0.7469982,0.074646875,-0.19316423,-0.53061724,-0.5020941,-0.69568825,1.8243264,-0.577118,3.151576,-0.6054125
06478.png,-0.4445578,-0.9288887,-0.6128605,-0.07399598,-0.8205375,3.967096,-0.4007669,-0.1294164,0.58616227,-1.1904298,-0.5204544,-0.7258981
06479.png,-0.6440191,-0.8223723,-1.0478337,-0.2803825,2.7404485,-0.026750714,-0.17063726,-0.58534694,2.4215825,0.1863575,-0.032107025,-0.6835426
06480.png,-0.34650224,-1.1366557,-0.7076045,-0.47568205,-0.6520388,4.2432256,-0.84872794,-0.44703072,0.062305108,-0.9925814,-0.14029521,-0.15142196
06481.png,-0.7978973,-0.6629653,-0.38146982,3.5515895,-1.0387304,-0.15393573,0.67261964,-1.2280359,0.63272953,-0.9989748,-1.3152037,-0.7103424
06482.png,-0.6651754,-0.5070287,4.0815635,-0.6509613,-0.26342434,-1.1475011,-0.47627348,-1.2708714,1.3723077,-0.090067714,-0.7479237,-0.6686878
06483.png,-0.46549222,-0.41538566,4.724726,-0.5761235,-0.5794174,-0.51406425,-0.43043336,-0.39277673,0.04374437,-0.85941505,-0.13829483,-0.55721223
06484.png,-0.86545396,-1.0110339,-0.69645166,0.8296991,-0.030380562,-0.88235235,-0.68574196,-1.1387731,0.9216333,3.079686,-0.9404413,0.033788264
06485.png,4.5658092,-0.91328454,-0.5147585,-0.839656,-0.09735875,-0.9055108,-0.3562882,1.6684672,-0.46545947,0.5390503,-0.18502322,-0.44649315
06486.png,-0.08545862,-0.84454626,-0.6436853,-0.88372946,-0.5709651,4.1602173,-0.30418807,-0.09848135,0.031720668,-0.7530408,0.33697024,-0.77758175
06487.png,-0.7537643,-1.0985367,-0.41582465,1.0388031,-0.42361745,-1.0704278,-0.68642735,-0.9348453,0.19966613,3.8833284,-0.43103167,-0.1070247
06488.png,-0.94980764,1.5838289,-0.20256357,3.3930085,-0.755337,-0.3350286,-0.86233795,-0.88857555,0.9190198,-0.9458257,-1.0492467,-1.2228175
06489.png,-0.16078684,-0.41545025,-0.05476044,-0.8612174,0.36335662,-0.44015372,4.57768,-0.58979535,-0.5774691,-0.03247054,-0.21581158,-0.94649285
06490.png,-0.12441318,-1.1368374,-0.47871697,-1.0952194,-0.6596998,4.315291,-0.23828143,-0.1726015,0.20933801,-0.7057641,0.06559019,-0.7102276
06491.png,-0.8661072,-1.1712182,-0.17628688,3.844454,-1.0832429,0.49979374,-0.97687286,-0.76431817,0.02125448,-1.0541431,-1.3055296,-0.2867887
06492.png,-0.7869925,4.4729033,-0.61217403,0.53637725,-0.07289696,-0.5755135,-0.5590403,-0.73179907,0.69508076,-1.1909096,-0.040621787,-0.610244
06493.png,-0.6180589,-1.1854324,-0.40894967,3.1866531,-0.54914266,0.4479263,-1.0646112,-1.189125,0.49655467,-1.0708752,0.297279,-0.77670807
06494.png,-0.36611181,-0.46733356,4.1698637,-0.29626667,-0.74055326,-0.2533965,-0.739671,-0.40007874,-0.0068456475,-0.85436714,-0.21472217,-0.35298005
06495.png,0.13590385,-0.73375034,-0.85029113,-0.9740845,-0.6953636,4.4571543,-0.077121645,-0.6373501,0.8990272,-1.0490124,0.5578481,-0.4432768
06496.png,-0.734125,-0.74202764,-0.4790738,2.7453601,-1.3110988,-0.48463148,-0.48098248,-1.7426744,2.4923224,-0.18993467,-1.2899418,-0.6677289
06497.png,-0.77297604,-1.3910222,-0.09904012,3.228716,-1.0731981,1.4910038,-0.57646716,-0.7870133,0.20996813,-1.0062827,-0.60194093,-1.2254442
06498.png,4.862278,-0.7464427,-0.7727913,-0.8602031,-0.20745854,-0.98481303,-0.65023637,0.8466821,0.2400435,0.24424347,-0.20595735,-0.53809416
06499.png,-0.11838701,-0.6307952,-0.053746954,-0.93944204,0.5024555,-0.58177483,4.763013,-0.6864716,-0.50004923,-0.059089392,-0.20796514,-0.75281256
